product_id,category,sales,rating,review_count,views,added_to_cart,wishlist_adds_product,product_availability
prod_14155,snacks,1240,4.9,446,3783,225,339,Lakshadweep
prod_14156,snacks,1263,3.9,98,2758,344,351,Goa
prod_14157,fruits,1802,3.8,302,5578,292,382,Assam
prod_14158,fruits,1431,4.1,261,4450,449,382,Chandigarh
prod_14159,fruits,395,4.8,71,1420,162,189,Jammu & Kashmir
prod_14160,fruits,1996,4.2,198,5896,408,149,Andhra Pradesh
prod_14161,fruits,1362,3.8,321,2419,205,397,Daman & Diu
prod_14162,fruits,684,3.5,276,2920,314,335,Goa
prod_14163,fruits,1717,4.7,128,1625,475,272,Lakshadweep
prod_14164,fruits,670,3.7,178,5212,287,257,Kerala
prod_14165,fruits,267,3.9,335,7156,126,134,Goa
prod_14166,fruits,309,4.7,300,1470,309,203,Dadra & Nagar Haveli
prod_14167,vegetables,739,4.8,464,7188,440,337,Chandigarh
prod_14168,vegetables,1572,4.4,101,7885,333,280,Chandigarh
prod_14169,vegetables,1046,4.7,213,5455,297,224,Daman & Diu
prod_14170,vegetables,1376,3.9,193,1658,441,134,Madhya Pradesh
prod_14171,vegetables,274,3.8,219,5118,318,104,Chhattisgarh
prod_14172,vegetables,1175,4.8,62,1058,222,135,Karnataka
prod_14173,vegetables,1497,3.7,457,5476,218,327,Arunachal Pradesh
prod_14174,vegetables,1152,4.5,142,6132,469,157,Lakshadweep
prod_14175,grains,1679,5.0,171,3468,122,84,Karnataka
prod_14176,grains,1172,3.5,330,6912,337,373,Dadra & Nagar Haveli
prod_14177,grains,192,3.5,266,1615,183,391,Bihar
prod_14178,dairy,1212,4.8,367,2696,145,186,Haryana
prod_14179,dairy,1468,3.7,63,731,299,188,Madhya Pradesh
prod_14180,dairy,1990,4.4,187,2749,374,267,Goa
prod_14181,meat,1127,4.3,236,2695,362,194,Goa
prod_14182,meat,1291,4.1,478,7556,439,100,Daman & Diu
prod_14183,beverages,1677,3.6,407,4550,405,281,Gujarat
prod_14184,beverages,1693,4.6,161,4724,476,77,Karnataka
prod_14185,snacks,1817,4.3,246,7180,309,98,Jharkhand
prod_14186,snacks,1299,4.4,156,3986,139,230,Bihar
prod_14187,fruits,896,4.6,258,3090,157,311,Chandigarh
prod_14188,fruits,402,4.5,306,5695,455,194,Madhya Pradesh
prod_14189,fruits,644,4.3,132,7089,307,302,Gujarat
prod_14190,fruits,1066,4.0,266,5162,396,319,Arunachal Pradesh
prod_14191,fruits,1970,3.5,188,6066,396,59,Daman & Diu
prod_14192,fruits,671,4.1,475,7767,116,351,Bihar
prod_14193,fruits,580,5.0,280,3776,183,188,Karnataka
prod_14194,fruits,989,4.3,61,1135,337,105,Delhi
prod_14195,fruits,1789,3.7,483,1967,231,373,Lakshadweep
prod_14196,fruits,1489,3.7,151,3285,487,185,Gujarat
prod_14197,vegetables,315,4.9,448,539,117,325,Dadra & Nagar Haveli
prod_14198,vegetables,1947,4.2,374,4322,404,320,Madhya Pradesh
prod_14199,vegetables,1157,3.8,335,1846,177,216,Jammu & Kashmir
prod_14200,vegetables,1746,4.5,458,988,147,343,Bihar
prod_14201,vegetables,566,4.8,301,3211,213,344,Gujarat
prod_14202,vegetables,1267,4.9,214,1666,249,167,Delhi
prod_14203,vegetables,1840,4.3,244,6177,278,255,Gujarat
prod_14204,vegetables,1939,4.9,288,3049,351,128,Jammu & Kashmir
prod_14205,grains,1819,4.2,498,4254,465,188,Kerala
prod_14206,grains,1127,4.6,52,1803,295,169,Goa
prod_14207,grains,1461,4.9,320,7253,268,163,Dadra & Nagar Haveli
prod_14208,dairy,1428,3.9,151,8000,219,335,Assam
prod_14209,dairy,290,3.9,79,3241,361,86,Jammu & Kashmir
prod_14210,dairy,680,5.0,226,2718,480,231,Goa
prod_14211,meat,1630,4.3,266,3597,190,111,Delhi
prod_14212,meat,1148,3.6,419,2645,251,57,Daman & Diu
prod_14213,beverages,373,4.3,285,6762,439,326,Daman & Diu
prod_14214,beverages,952,4.2,163,3584,344,237,Delhi
prod_14215,snacks,168,4.2,333,6275,115,188,Jharkhand
prod_14216,snacks,374,4.0,162,4881,398,378,Andhra Pradesh
prod_14217,fruits,1106,4.5,456,3788,264,167,Goa
prod_14218,fruits,1213,4.3,357,2869,242,95,Himachal Pradesh
prod_14219,fruits,684,4.6,452,7660,160,320,Kerala
prod_14220,fruits,220,4.1,463,5969,124,297,Madhya Pradesh
prod_14221,fruits,378,4.2,321,5323,389,73,Madhya Pradesh
prod_14222,fruits,1253,3.7,67,4269,199,284,Arunachal Pradesh
prod_14223,fruits,588,3.9,250,5318,170,79,Madhya Pradesh
prod_14224,fruits,1386,4.4,190,885,454,174,Delhi
prod_14225,fruits,1539,4.7,204,3489,136,232,Arunachal Pradesh
prod_14226,fruits,1243,4.9,287,710,386,139,Bihar
prod_14227,vegetables,631,3.8,70,7185,103,58,Arunachal Pradesh
prod_14228,vegetables,412,4.3,408,4396,181,119,Karnataka
prod_14229,vegetables,1703,3.8,143,2267,223,224,Daman & Diu
prod_14230,vegetables,1419,5.0,200,2930,199,302,Jharkhand
prod_14231,vegetables,955,3.5,421,7838,404,233,Lakshadweep
prod_14232,vegetables,1469,4.8,463,6906,419,355,Chhattisgarh
prod_14233,vegetables,659,3.6,428,7233,467,102,Jammu & Kashmir
prod_14234,vegetables,622,4.2,307,2997,155,387,Chhattisgarh
prod_14235,grains,1746,4.2,193,6205,460,388,Himachal Pradesh
prod_14236,grains,220,3.9,462,910,208,196,Chandigarh
prod_14237,grains,233,4.3,442,4857,223,386,Goa
prod_14238,dairy,1731,3.8,368,3881,124,170,Gujarat
prod_14239,dairy,700,3.6,395,6144,377,397,Bihar
prod_14240,dairy,824,4.9,472,5338,475,400,Bihar
prod_14241,meat,564,3.9,249,868,410,200,Delhi
prod_14242,meat,1977,4.4,497,2279,195,90,Daman & Diu
prod_14243,beverages,1462,4.9,430,1530,142,280,Chandigarh
prod_14244,beverages,1142,3.9,247,6842,492,226,Gujarat
prod_14245,snacks,1694,3.5,179,2921,261,130,Dadra & Nagar Haveli
prod_14246,snacks,883,4.0,62,2492,134,395,Assam
prod_14247,fruits,1067,4.8,143,5068,467,85,Madhya Pradesh
prod_14248,fruits,730,4.8,79,3340,455,181,Jharkhand
prod_14249,fruits,881,4.5,244,1899,423,250,Goa
prod_14250,fruits,1108,3.6,283,1814,237,364,Goa
prod_14251,fruits,1369,3.9,228,6738,166,154,Madhya Pradesh
prod_14252,fruits,1468,3.7,92,3881,165,264,Chandigarh
prod_14253,fruits,1629,4.7,372,7404,187,353,Andhra Pradesh
prod_14254,fruits,1471,3.6,237,5595,218,169,Karnataka
prod_14255,fruits,834,4.9,169,2350,343,400,Goa
prod_14256,fruits,1176,4.0,153,3057,351,258,Kerala
prod_14257,vegetables,1320,4.6,222,2732,134,329,Madhya Pradesh
prod_14258,vegetables,527,5.0,433,4473,407,186,Himachal Pradesh
prod_14259,vegetables,572,3.8,111,7771,324,323,Chhattisgarh
prod_14260,vegetables,1844,3.8,442,1695,484,187,Daman & Diu
prod_14261,vegetables,1655,3.6,379,5665,432,117,Arunachal Pradesh
prod_14262,vegetables,1253,4.8,271,4051,228,232,Chhattisgarh
prod_14263,vegetables,1656,4.0,201,2343,499,277,Andhra Pradesh
prod_14264,vegetables,578,4.4,404,2957,398,82,Bihar
prod_14265,grains,1002,3.6,246,2792,110,184,Chhattisgarh
prod_14266,grains,1954,3.6,75,7152,298,366,Chandigarh
prod_14267,grains,363,4.1,114,7631,177,268,Jharkhand
prod_14268,dairy,813,4.0,277,1250,167,141,Daman & Diu
prod_14269,dairy,735,4.2,430,3129,300,261,Jharkhand
prod_14270,dairy,1088,4.4,285,3867,395,187,Karnataka
prod_14271,meat,1065,4.2,322,759,393,141,Lakshadweep
prod_14272,meat,1063,3.5,118,2429,465,218,Lakshadweep
prod_14273,beverages,343,3.7,411,4518,346,53,Madhya Pradesh
prod_14274,beverages,1704,4.9,54,864,194,269,Karnataka
prod_14275,snacks,1249,4.3,201,5861,471,204,Delhi
prod_14276,snacks,197,4.4,84,3949,258,198,Lakshadweep
prod_14277,fruits,1272,4.7,155,2813,138,201,Kerala
prod_14278,fruits,1554,4.1,54,922,325,74,Chandigarh
prod_14279,fruits,970,4.4,457,946,339,205,Jammu & Kashmir
prod_14280,fruits,1604,3.7,97,1906,462,108,Bihar
prod_14281,fruits,1221,4.9,299,6231,214,194,Assam
prod_14282,fruits,1395,4.9,59,3607,106,164,Jammu & Kashmir
prod_14283,fruits,938,3.9,384,5710,401,277,Assam
prod_14284,fruits,164,4.8,469,4516,407,277,Chandigarh
prod_14285,fruits,151,3.7,257,2570,193,382,Assam
prod_14286,fruits,1842,5.0,214,2684,323,188,Chhattisgarh
prod_14287,vegetables,1910,3.6,89,7894,233,322,Andhra Pradesh
prod_14288,vegetables,1454,4.9,63,2181,182,234,Daman & Diu
prod_14289,vegetables,1205,3.9,360,531,122,291,Chandigarh
prod_14290,vegetables,1364,4.2,364,2133,462,160,Goa
prod_14291,vegetables,1084,3.5,378,4252,499,130,Gujarat
prod_14292,vegetables,1863,3.5,221,4072,492,106,Chandigarh
prod_14293,vegetables,1148,4.4,98,4326,380,155,Bihar
prod_14294,vegetables,592,3.7,476,7403,364,220,Himachal Pradesh
prod_14295,grains,1297,3.9,413,6522,392,83,Andaman and Nicobar Islands
prod_14296,grains,1906,4.3,290,4969,428,326,Karnataka
prod_14297,grains,1778,4.1,171,7472,299,192,Jammu & Kashmir
prod_14298,dairy,544,3.8,412,7870,445,110,Daman & Diu
prod_14299,dairy,1099,4.6,75,4921,212,221,Jharkhand
prod_14300,dairy,235,4.6,142,2505,292,98,Chhattisgarh
prod_14301,meat,164,4.2,255,6148,182,85,Kerala
prod_14302,meat,1930,4.9,463,5421,199,216,Delhi
prod_14303,beverages,155,3.9,141,7684,204,69,Chandigarh
prod_14304,beverages,1526,4.5,403,5696,404,310,Haryana
prod_14305,snacks,285,3.6,96,6397,482,109,Madhya Pradesh
prod_14306,snacks,117,4.3,283,1068,350,392,Jharkhand
prod_14307,fruits,1369,4.9,98,3598,243,338,Jammu & Kashmir
prod_14308,fruits,110,5.0,186,1197,357,178,Himachal Pradesh
prod_14309,fruits,145,4.4,232,4892,156,250,Lakshadweep
prod_14310,fruits,725,4.7,252,5124,416,382,Daman & Diu
prod_14311,fruits,1561,4.0,314,4939,261,332,Chhattisgarh
prod_14312,fruits,1698,4.9,115,2965,323,321,Jharkhand
prod_14313,fruits,838,4.7,97,2827,372,228,Jharkhand
prod_14314,fruits,1756,4.5,230,3301,127,272,Gujarat
prod_14315,fruits,1083,3.7,433,5474,459,344,Madhya Pradesh
prod_14316,fruits,1995,4.2,228,7653,154,318,Chandigarh
prod_14317,vegetables,399,4.7,465,2390,473,234,Bihar
prod_14318,vegetables,134,4.4,383,3406,346,253,Dadra & Nagar Haveli
prod_14319,vegetables,384,4.0,404,3924,357,112,Madhya Pradesh
prod_14320,vegetables,721,4.0,283,1725,338,216,Jharkhand
prod_14321,vegetables,114,4.8,372,2524,181,343,Lakshadweep
prod_14322,vegetables,401,4.0,162,3427,217,298,Bihar
prod_14323,vegetables,1542,3.6,137,1964,426,306,Andhra Pradesh
prod_14324,vegetables,1266,4.7,243,3082,403,73,Daman & Diu
prod_14325,grains,1471,4.2,420,2758,161,82,Madhya Pradesh
prod_14326,grains,1941,3.9,198,5395,183,381,Himachal Pradesh
prod_14327,grains,1794,3.7,300,7111,380,390,Madhya Pradesh
prod_14328,dairy,1362,4.5,393,3928,430,97,Himachal Pradesh
prod_14329,dairy,1492,5.0,325,5622,205,331,Jammu & Kashmir
prod_14330,dairy,882,4.4,445,520,219,400,Goa
prod_14331,meat,604,3.6,196,5892,115,58,Madhya Pradesh
prod_14332,meat,1596,4.9,276,3504,311,264,Andaman and Nicobar Islands
prod_14333,beverages,1404,3.9,100,7282,305,225,Lakshadweep
prod_14334,beverages,1838,3.7,144,6477,135,306,Lakshadweep
prod_14335,snacks,1687,4.0,301,2503,320,394,Gujarat
prod_14336,snacks,442,4.5,222,986,265,91,Lakshadweep
prod_14337,fruits,1275,4.9,203,7491,231,386,Kerala
prod_14338,fruits,1460,4.4,172,6018,462,342,Delhi
prod_14339,fruits,1210,4.8,268,2153,156,207,Karnataka
prod_14340,fruits,1774,4.5,332,2886,485,371,Andhra Pradesh
prod_14341,fruits,298,4.1,313,6628,332,373,Gujarat
prod_14342,fruits,1587,3.6,69,1579,302,395,Bihar
prod_14343,fruits,1817,4.3,259,900,497,217,Assam
prod_14344,fruits,841,4.2,259,6953,260,324,Assam
prod_14345,fruits,603,4.1,321,6766,181,158,Karnataka
prod_14346,fruits,461,3.9,383,3135,235,219,Haryana
prod_14347,vegetables,646,3.7,88,7309,225,172,Arunachal Pradesh
prod_14348,vegetables,792,3.9,129,2478,470,397,Gujarat
prod_14349,vegetables,108,4.1,171,1406,342,97,Andhra Pradesh
prod_14350,vegetables,1315,4.9,276,1387,317,395,Goa
prod_14351,vegetables,1257,4.1,151,1694,199,124,Goa
prod_14352,vegetables,996,4.2,429,1231,390,175,Chandigarh
prod_14353,vegetables,916,4.2,269,4848,124,91,Dadra & Nagar Haveli
prod_14354,vegetables,1417,5.0,380,6368,200,95,Karnataka
prod_14355,grains,822,4.2,72,2082,407,127,Andhra Pradesh
prod_14356,grains,1059,4.7,332,1526,269,203,Kerala
prod_14357,grains,928,4.9,413,6774,260,344,Chandigarh
prod_14358,dairy,1103,4.3,240,3077,361,89,Assam
prod_14359,dairy,1688,4.2,411,1496,181,120,Lakshadweep
prod_14360,dairy,298,3.6,486,3569,467,89,Madhya Pradesh
prod_14361,meat,163,3.9,390,3006,209,379,Chhattisgarh
prod_14362,meat,304,4.0,208,2401,281,96,Andhra Pradesh
prod_14363,beverages,1978,3.5,192,4916,482,341,Lakshadweep
prod_14364,beverages,257,4.9,394,4112,137,384,Delhi
prod_14365,snacks,399,4.1,366,917,394,288,Madhya Pradesh
prod_14366,snacks,1295,3.8,438,3623,362,341,Chandigarh
prod_14367,fruits,615,4.5,393,5601,395,74,Bihar
prod_14368,fruits,399,4.1,215,1475,415,115,Himachal Pradesh
prod_14369,fruits,802,4.7,217,3553,229,199,Kerala
prod_14370,fruits,1529,3.6,239,7238,131,57,Dadra & Nagar Haveli
prod_14371,fruits,1100,3.8,212,5089,492,339,Delhi
prod_14372,fruits,287,4.5,430,7694,178,127,Chandigarh
prod_14373,fruits,768,4.4,296,6527,380,70,Haryana
prod_14374,fruits,1119,4.7,170,679,213,253,Chhattisgarh
prod_14375,fruits,1123,4.9,126,1540,368,247,Daman & Diu
prod_14376,fruits,1492,4.4,312,7680,339,234,Daman & Diu
prod_14377,vegetables,1413,4.5,336,4054,407,311,Kerala
prod_14378,vegetables,1360,4.1,299,2090,302,380,Lakshadweep
prod_14379,vegetables,1866,4.6,125,1141,261,245,Madhya Pradesh
prod_14380,vegetables,866,3.7,327,7130,309,93,Kerala
prod_14381,vegetables,1813,4.4,84,4424,203,75,Andaman and Nicobar Islands
prod_14382,vegetables,237,4.0,259,3664,238,270,Bihar
prod_14383,vegetables,1794,4.5,399,2039,264,210,Goa
prod_14384,vegetables,1312,4.6,50,3485,363,189,Karnataka
prod_14385,grains,605,4.1,54,7708,413,232,Haryana
prod_14386,grains,140,4.6,95,7119,141,112,Andhra Pradesh
prod_14387,grains,692,4.4,419,634,366,218,Goa
prod_14388,dairy,1891,3.7,317,3244,194,183,Jharkhand
prod_14389,dairy,535,4.1,468,1404,346,88,Jammu & Kashmir
prod_14390,dairy,1733,3.9,349,5476,385,147,Himachal Pradesh
prod_14391,meat,1578,4.9,97,586,377,252,Himachal Pradesh
prod_14392,meat,1798,3.9,59,766,365,185,Gujarat
prod_14393,beverages,124,4.4,401,6255,309,197,Himachal Pradesh
prod_14394,beverages,1113,4.1,73,3261,244,237,Andhra Pradesh
prod_14395,snacks,776,3.8,101,3840,361,213,Chandigarh
prod_14396,snacks,1435,4.1,457,2283,392,197,Himachal Pradesh
prod_14397,fruits,1018,4.5,109,4485,304,94,Andhra Pradesh
prod_14398,fruits,1289,4.7,314,4514,176,294,Bihar
prod_14399,fruits,1333,3.8,298,6258,316,271,Bihar
prod_14400,fruits,1790,3.8,72,723,174,318,Goa
prod_14401,fruits,1956,5.0,211,6212,183,210,Assam
prod_14402,fruits,1960,4.5,151,6695,334,275,Jammu & Kashmir
prod_14403,fruits,1186,4.7,468,1916,407,109,Delhi
prod_14404,fruits,160,4.5,90,3485,281,380,Arunachal Pradesh
prod_14405,fruits,1927,4.5,158,5266,274,323,Chandigarh
prod_14406,fruits,1316,3.7,152,5317,297,174,Goa
prod_14407,vegetables,727,4.2,247,1774,227,364,Himachal Pradesh
prod_14408,vegetables,269,4.7,314,2251,312,105,Madhya Pradesh
prod_14409,vegetables,606,4.5,417,4603,147,98,Bihar
prod_14410,vegetables,702,3.9,274,4150,321,286,Dadra & Nagar Haveli
prod_14411,vegetables,852,4.0,196,4940,429,189,Karnataka
prod_14412,vegetables,527,5.0,209,6792,259,198,Kerala
prod_14413,vegetables,976,4.5,240,6019,117,99,Lakshadweep
prod_14414,vegetables,815,4.7,310,5467,380,234,Jammu & Kashmir
prod_14415,grains,1521,3.5,443,3319,378,394,Himachal Pradesh
prod_14416,grains,593,4.8,179,1933,323,305,Karnataka
prod_14417,grains,1181,4.9,263,670,155,380,Arunachal Pradesh
prod_14418,dairy,1406,4.6,416,5587,245,255,Haryana
prod_14419,dairy,498,4.0,64,6397,318,108,Chandigarh
prod_14420,dairy,193,4.1,136,5446,297,93,Andaman and Nicobar Islands
prod_14421,meat,1275,4.8,248,4782,453,286,Bihar
prod_14422,meat,237,4.2,297,3940,490,282,Andhra Pradesh
prod_14423,beverages,894,3.9,295,2164,101,162,Jammu & Kashmir
prod_14424,beverages,879,4.1,447,1817,119,372,Kerala
prod_14425,snacks,1199,4.1,92,2851,291,241,Jammu & Kashmir
prod_14426,snacks,1703,3.9,498,3769,374,250,Lakshadweep
prod_14427,fruits,657,4.4,293,610,415,54,Chhattisgarh
prod_14428,fruits,1023,4.8,69,4079,396,218,Andhra Pradesh
prod_14429,fruits,1612,3.8,81,560,149,254,Chhattisgarh
prod_14430,fruits,142,4.1,195,3914,497,150,Assam
prod_14431,fruits,1446,4.5,425,3013,197,161,Andhra Pradesh
prod_14432,fruits,1652,4.0,331,3927,465,210,Jammu & Kashmir
prod_14433,fruits,1667,4.2,479,3806,455,355,Kerala
prod_14434,fruits,845,4.6,52,4512,465,167,Assam
prod_14435,fruits,1337,4.3,104,5552,265,98,Haryana
prod_14436,fruits,1034,4.7,403,5078,177,387,Dadra & Nagar Haveli
prod_14437,vegetables,1970,3.5,132,6223,116,259,Goa
prod_14438,vegetables,987,4.4,293,6962,418,328,Assam
prod_14439,vegetables,1669,3.8,178,3621,378,162,Himachal Pradesh
prod_14440,vegetables,575,4.8,348,7685,374,89,Goa
prod_14441,vegetables,1301,4.9,284,879,208,334,Daman & Diu
prod_14442,vegetables,1205,4.9,183,1820,256,259,Jharkhand
prod_14443,vegetables,1454,4.6,278,7966,289,325,Daman & Diu
prod_14444,vegetables,1665,4.3,370,5683,392,386,Lakshadweep
prod_14445,grains,1145,3.6,81,7691,155,231,Daman & Diu
prod_14446,grains,1195,3.5,179,1678,487,355,Dadra & Nagar Haveli
prod_14447,grains,631,4.0,370,4030,230,104,Jharkhand
prod_14448,dairy,1240,3.9,308,6210,345,359,Lakshadweep
prod_14449,dairy,361,3.9,463,3601,415,362,Madhya Pradesh
prod_14450,dairy,1069,3.6,139,6213,304,360,Assam
prod_14451,meat,1997,4.2,458,7208,405,234,Daman & Diu
prod_14452,meat,1404,4.7,345,6290,295,252,Madhya Pradesh
prod_14453,beverages,887,4.9,385,5672,338,299,Delhi
prod_14454,beverages,1805,4.1,493,4637,349,258,Madhya Pradesh
prod_14455,snacks,620,4.6,403,7575,152,70,Lakshadweep
prod_14456,snacks,705,3.5,183,6667,243,212,Madhya Pradesh
prod_14457,fruits,1451,4.7,88,1955,178,181,Arunachal Pradesh
prod_14458,fruits,1933,4.4,435,5170,394,265,Gujarat
prod_14459,fruits,725,3.8,399,7922,482,140,Himachal Pradesh
prod_14460,fruits,1521,4.1,234,4314,260,202,Goa
prod_14461,fruits,292,4.5,132,7080,410,211,Gujarat
prod_14462,fruits,1602,4.2,391,3217,364,231,Goa
prod_14463,fruits,1254,5.0,332,1056,184,166,Andaman and Nicobar Islands
prod_14464,fruits,1740,3.9,390,7311,266,258,Delhi
prod_14465,fruits,948,4.8,426,1738,289,262,Lakshadweep
prod_14466,fruits,1069,4.3,65,5869,383,161,Andaman and Nicobar Islands
prod_14467,vegetables,1525,3.6,355,5501,331,400,Arunachal Pradesh
prod_14468,vegetables,1860,3.9,122,1922,291,100,Gujarat
prod_14469,vegetables,117,4.7,485,954,315,199,Delhi
prod_14470,vegetables,1988,4.1,445,6870,223,180,Chandigarh
prod_14471,vegetables,291,3.8,403,2502,319,170,Goa
prod_14472,vegetables,413,3.7,186,5155,356,159,Gujarat
prod_14473,vegetables,1506,4.4,247,5946,159,173,Kerala
prod_14474,vegetables,441,4.0,111,518,211,181,Chhattisgarh
prod_14475,grains,1437,3.7,422,6273,482,86,Haryana
prod_14476,grains,850,4.0,438,7704,333,145,Kerala
prod_14477,grains,1156,5.0,485,3456,395,145,Himachal Pradesh
prod_14478,dairy,656,4.9,152,1712,145,62,Arunachal Pradesh
prod_14479,dairy,1952,4.7,345,4032,347,95,Bihar
prod_14480,dairy,1344,3.7,362,5505,156,265,Haryana
prod_14481,meat,637,4.2,290,4083,348,389,Chhattisgarh
prod_14482,meat,1539,3.6,245,7872,266,128,Bihar
prod_14483,beverages,1152,4.9,166,2211,442,159,Karnataka
prod_14484,beverages,250,4.1,258,7815,334,354,Dadra & Nagar Haveli
prod_14485,snacks,524,4.8,342,568,484,90,Lakshadweep
prod_14486,snacks,336,4.9,238,1672,278,271,Kerala
prod_14487,fruits,1404,4.2,399,5573,177,105,Delhi
prod_14488,fruits,615,4.2,300,3244,130,91,Goa
prod_14489,fruits,1333,3.7,273,2214,105,262,Delhi
prod_14490,fruits,1772,4.7,315,6301,327,102,Daman & Diu
prod_14491,fruits,867,4.7,265,7715,112,268,Madhya Pradesh
prod_14492,fruits,1991,3.9,248,5859,126,282,Bihar
prod_14493,fruits,1926,4.4,291,3741,152,169,Dadra & Nagar Haveli
prod_14494,fruits,1459,4.5,276,3291,479,56,Gujarat
prod_14495,fruits,156,4.8,388,2013,208,288,Delhi
prod_14496,fruits,1193,3.7,344,4453,448,184,Goa
prod_14497,vegetables,456,3.8,348,7012,437,190,Andaman and Nicobar Islands
prod_14498,vegetables,1814,4.5,53,3040,471,376,Jammu & Kashmir
prod_14499,vegetables,449,3.8,205,1600,189,65,Goa
prod_14500,vegetables,1894,3.5,332,3509,438,216,Dadra & Nagar Haveli
prod_14501,vegetables,794,4.8,276,5568,442,150,Goa
prod_14502,vegetables,1471,4.5,190,3272,300,159,Delhi
prod_14503,vegetables,1256,4.0,484,7278,210,217,Delhi
prod_14504,vegetables,1829,3.9,304,718,304,384,Jammu & Kashmir
prod_14505,grains,1255,4.1,431,4168,373,303,Lakshadweep
prod_14506,grains,400,3.5,124,589,276,302,Madhya Pradesh
prod_14507,grains,686,3.7,127,6390,211,141,Delhi
prod_14508,dairy,1042,4.1,183,4815,369,298,Jharkhand
prod_14509,dairy,1067,4.6,250,7804,379,287,Himachal Pradesh
prod_14510,dairy,1431,4.1,292,4750,192,194,Karnataka
prod_14511,meat,427,4.4,251,1685,428,80,Jharkhand
prod_14512,meat,1155,4.8,179,6510,353,161,Dadra & Nagar Haveli
prod_14513,beverages,466,4.0,473,6236,374,315,Gujarat
prod_14514,beverages,301,3.8,289,6296,196,269,Himachal Pradesh
prod_14515,snacks,1704,4.8,64,1131,162,169,Andaman and Nicobar Islands
prod_14516,snacks,417,4.2,250,7133,210,264,Dadra & Nagar Haveli
prod_14517,fruits,745,3.6,162,6138,425,356,Kerala
prod_14518,fruits,1346,4.7,77,2297,244,287,Daman & Diu
prod_14519,fruits,129,4.7,281,4838,225,100,Goa
prod_14520,fruits,1230,4.6,121,6498,260,232,Dadra & Nagar Haveli
prod_14521,fruits,1038,4.6,429,7402,208,374,Delhi
prod_14522,fruits,546,4.0,451,4885,291,364,Bihar
prod_14523,fruits,1873,4.0,258,4015,184,380,Goa
prod_14524,fruits,1816,3.7,382,4082,103,277,Chhattisgarh
prod_14525,fruits,152,4.0,326,6343,100,142,Andhra Pradesh
prod_14526,fruits,154,4.3,448,1168,443,193,Delhi
prod_14527,vegetables,1570,4.3,317,4816,461,142,Madhya Pradesh
prod_14528,vegetables,651,4.8,198,6837,486,267,Arunachal Pradesh
prod_14529,vegetables,874,3.7,55,6605,284,73,Daman & Diu
prod_14530,vegetables,1073,4.6,133,4509,255,213,Andhra Pradesh
prod_14531,vegetables,516,4.0,368,3853,211,360,Chandigarh
prod_14532,vegetables,370,3.6,434,4568,141,342,Lakshadweep
prod_14533,vegetables,689,3.6,91,5016,172,318,Jharkhand
prod_14534,vegetables,1779,3.9,203,7286,321,108,Jharkhand
prod_14535,grains,582,4.4,169,5240,146,330,Delhi
prod_14536,grains,767,4.6,471,1709,163,83,Lakshadweep
prod_14537,grains,1205,3.5,459,7196,190,233,Lakshadweep
prod_14538,dairy,105,4.8,87,3474,231,274,Delhi
prod_14539,dairy,981,3.7,434,677,497,265,Jharkhand
prod_14540,dairy,1810,4.9,101,4217,202,76,Delhi
prod_14541,meat,207,3.6,439,5528,172,337,Jammu & Kashmir
prod_14542,meat,377,4.6,405,2442,356,298,Kerala
prod_14543,beverages,1095,3.5,310,5619,379,114,Karnataka
prod_14544,beverages,124,3.7,92,7294,345,381,Arunachal Pradesh
prod_14545,snacks,1166,4.8,287,2043,495,248,Daman & Diu
prod_14546,snacks,640,4.6,254,5531,460,236,Madhya Pradesh
prod_14547,fruits,604,4.1,461,1030,107,252,Jammu & Kashmir
prod_14548,fruits,1092,4.1,371,4569,272,360,Haryana
prod_14549,fruits,816,4.3,496,1196,496,114,Bihar
prod_14550,fruits,937,4.7,328,6369,450,157,Arunachal Pradesh
prod_14551,fruits,1687,4.5,491,7929,338,318,Dadra & Nagar Haveli
prod_14552,fruits,1566,3.9,490,4374,398,178,Jharkhand
prod_14553,fruits,690,4.8,270,3857,492,235,Jharkhand
prod_14554,fruits,1896,3.5,359,6134,281,355,Karnataka
prod_14555,fruits,735,4.1,54,3838,391,286,Assam
prod_14556,fruits,1544,3.6,84,7058,260,110,Chhattisgarh
prod_14557,vegetables,1107,4.6,341,2741,104,319,Chandigarh
prod_14558,vegetables,704,3.7,181,5195,277,311,Madhya Pradesh
prod_14559,vegetables,1494,4.2,485,6097,132,392,Chhattisgarh
prod_14560,vegetables,1793,4.3,133,5193,173,204,Andhra Pradesh
prod_14561,vegetables,1652,4.4,340,3707,270,88,Assam
prod_14562,vegetables,1739,4.9,113,4328,377,58,Haryana
prod_14563,vegetables,940,4.4,469,4321,485,211,Arunachal Pradesh
prod_14564,vegetables,1850,4.6,249,1200,498,101,Dadra & Nagar Haveli
prod_14565,grains,1950,4.4,205,1387,340,168,Dadra & Nagar Haveli
prod_14566,grains,1310,4.0,90,3062,343,253,Madhya Pradesh
prod_14567,grains,1967,4.1,146,6060,186,322,Chhattisgarh
prod_14568,dairy,1155,4.2,358,3851,366,137,Daman & Diu
prod_14569,dairy,975,4.1,484,4518,305,301,Arunachal Pradesh
prod_14570,dairy,565,4.2,401,896,297,84,Himachal Pradesh
prod_14571,meat,872,4.1,205,6162,104,219,Goa
prod_14572,meat,522,4.9,377,1206,430,161,Andaman and Nicobar Islands
